text	label
#Judiciasl #Bogota / El trágico accidente ocurrió en el barrio Lisboa, Suba. El bus le pasó por encima.Más Detalles ➡️ https://t.co/KBM53a5gyz https://t.co/E7KWuiK19M	1
@SeguridadBOG @PoliciaBogota @EnriquePenalosa @JGarciaG1 @Bogota @JuanMiguelDuran @CanalCapital @PoliciaColombia @rcnradio @FiscaliaCol @NoticiasCaracol @lafm Entonces van a repartir bolillo y bala todos los dias?	0
Incidente vial entre furgón 🚚 y una motocicleta ‍🏍  en la Av. Boyaca con Av. Gaitan Cortes, sentido norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas.	1
RT @ActualidadRT: Un vehículo protagonizó un aparatoso accidente a la entrada del túnel Bôrik en Eslovaquia. https://t.co/HFRITVijmN	1
#Viajar siempre es un #placer y puedes hacerlo más grato de la mano de los expertos +573108140204 #travel #airtickets #tickets #viajes #ofertas #vuelos #vuelosbaratos #lowcost #trips… https://t.co/6rAxcaD69q	0
A esta hora en la Calle 113 por 5 nuestras unidades brindan apoyo a un motociclista que sufre caída y tiene fractura en su antebrazo izquierdo. @ Bogotá, Colombia https://t.co/dJB8sakA08	1
Avenida Calle 13 viniendo de mosquera Gran trancón en el sector de tres esquinas por accidente con fatalidad en el kilómetro 2 más 500 sector italcol ya está siendo atendido	1
Se presenta camiòn volcado en la Av. De las Américas con Carrera 50 sentido occiente-oriente. Ya hay presencia de unidades en el punto.	1
Les traigo el nuevo reto de Instagram, vamos a tomarle fotos creativas a nuestros libros con las luces de navidad #navidathon @ClubLecturaAPL https://t.co/gZOqPX30uW	0
💥 particular 🚘 choca contra vivienda 🏠 en la carrera 12 A con calle 3 sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Trágico accidente en la vía San Roque - Bosconia, Cesar. Dos camiones y un bus de Coopetran se incineraron@RioNoticiasCo @pedrosalazar420 @POMPILIOSILVA https://t.co/63tXL1aM6C	1
@CosasDeK @Deberia_poder @TheStagHunt Las dos que uso a parte de Uber son: 1. Beat es más barato, lo malo: no aparece el historial de viajes ni la calificación del conductor. 2. Cabify es un poquito más costoso que Uber, me parece a mí, pero el servicio es igual.	0
Incidente vial caída de motociclista 🏍‍ en la calle  93 con carrera 13,, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
RT @Bocarejo_JP: El domingo 11 de noviembre murió atropellado un peatón en la Autonorte con 95 en la madrugada. El conductor del camión huy…	1
Incidente vial entre particular  🚘 y furgón 🚛 en la calle 68 con carrera 73, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
Una persona muerta deja accidente en la vía Bogotá – Mosquera - https://t.co/FhcRJabxHt via @Shareaholic	1
💥 particular 🚘 choca contra poste semafórico🚦 en la calle 152 B con carrera  72 Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Si usted es de los que cola en Transmilenio o de los que está incómodo con  la sitúacion pero no tiene las pelotas para salir a marchar y más aún si viene de otro país, se le agradece que no critique al #ParoEstudiantil	0
Accidente de bus intermunicipal en la vía Cajicá-Zipaquirá dejó 25 personas lesionadas #ElNoctámbulo #ArribaBogotá https://t.co/JTlEMgV8dK	1
Vibrante el choque de DIM - TOLIMA en el Atanasio. Bello juego en las semifinales de la liga cafetera.A su vez, en el Mundial C-20, Colombia gana 4-1 a Sudáfrica y estrelló 786534 balones contra los postes. Se viene Paraguay en 1/4 de final este viernes.	0
particular 🚘 choca contra poste en la carrera 45C con calle 82C sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
#AEstaHora se encuentran marchando por la KR 13 con CL 52.	0
Incidente vial caída de motociclista ‍🏍  en la  carrera  30 con calle 28, sentido  norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@BogotaTransito hay algún incidente bien en la auto sur con agoberto al lado de la terminal del sur?? Tráfico denso...	0
Es #CyberMonday con toda! #Descuento del 15% en todas las #máscaras y #filtros #antismog #cazahumos 99% #microparticulas solo x #hoy #promoción #cupón #CyberLunes x #ComprasOnline#Corre… https://t.co/vFXPEEq6s8	0
RT @MovValleyCauca: #MovilidadValle Nos rep cierre total de la vía Lobo - Buga x grave accidente en el sector del Plan de las Vacas aparent…	1
#SeMarchaPor #CityCubre Sindicatos y Fecode salieron del Parque Nacional y se dirigen hacia la Plaza de Bolívar. En este momento se presenta cierres entre la calle 30 y calle 26 por la carrera Séptima► https://t.co/2DVNiwU7bH	0
Si usted es de los que piensa que la marcha de hoy solo sirvió para generar tráfico y molestias, usted no entendió nada (y muy probablemente sea uribista 👀) #LaEducacionEsDeTodos #LaEducacionEsLaEsperanza #SOSEducacionPublica	0
Siempre he sido lo que quieren por accidente, nunca lo que quieren por voluntad.	0
Cerrar la llave de paso del agua y limpiar los canales y sifones para evitar accidentes caseros recomendó en @ColmundoRadio Nelson Valencia, gerente del servicio al cliente de la Empresa de Acueducto y Alcantarillado de @Bogota a quienes viajan para el cierre e inicio de año.	0
RT @TransMilenio: #TMahora (2:29 pm) Por marchas ajenas a la operación, a esta hora tenemos afectación desde la Calle 63 hasta la Calle 85.…	0
Se dio contra el carro: aparatoso accidente en la calle 18  https://t.co/aIIufpIOud	1
por la avenida 68 con calle 13 hacia el sur un bus  se colisiona contra un taxi, hay mucho trancon.	1
💥  Incidente vial, caída de motociclista 🏍‍ en la carrera 68 con calle 97, sentido sur - norte.Unidad de 👮 @TransitoBta asignada  🚑 asignadas.	1
Alejarte o dejarte?Da igual en todas las formas te vas a largar a la cochinada	0
📢#Atención:  Continúa afectación al sistema @TransMilenio en Av. Caracas. Sin paso al norte en la Av Caracas para articulados ni particulares desde la Calle 66. Bloqueada la intersección Av .Caracas con Calle 76, afectando tránsito oriente occidente sobre Calle 76.	0
Calle 142 x Av. 19 semáforos fuera de servicio. Al parecer la situación se presenta desde anoche.	0
incidente vial entre dos particulares 🚘🚙‍ en la Av Caracas con calle 13, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
Dos articulados varados en la 72 con Caracas.. ya están agilizando... de norte a sur...	0
@Giovha74 Era modelo ahora soy madre entregada	0
Incidente vial implicado dos  motociclistas ‍🏍  en la carrera 9 con calle 74. Unidad de 👮TransitoBta y 🚑 asignadas.	1
Incidente vial entre particular 🚘 y taxi 🚖‍ en la carrera  107 con calle 79, en la intersección Unidad de 👮 @TransitoBta asignada	1
Rt calle 183 con autopista norte sentido sur norte acaban de chocar 3 carros en el carril central, se solicita Transito	1
Y es que odio el hecho de necesitarte cuando tu están tan bien sin mi	0
Incidente vial entre  taxi 🚖 y camión 🚚‍ en la Av Américas con carrera 68, sentido occidente-oriente.Unidad de 👮 @TransitoBta asignada	1
Así es... con verraquera	0
@BogotaseMueve choque taxi y camioneta x la autonorte carril central antes de la cll 100.	1
Incidente vial caída de motociclista ‍🏍  en la Av Boyacá con calle 54, sentido sur  - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Accidente de tránsito entre carro y una moto en Madrid, Cundinamarcahttps://t.co/cKgddpaEdE	1
Incidente vial  se presenta caída de motocicleta ‍🏍  en la Av. Caracas con calle  12 Sur sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
RT @elespectador: Siete muertos por accidente de bus de transporte público en San Mateo, Boyacá. https://t.co/xT8d2ZlmT1 https://t.co/pDG1U…	1
⚠ Se presenta volcamiento de vehículo en la carrera 7 con la calle 74, sentido sur - norte. Se gestiona unidad de  @TransitoBta y 🚑 .	1
FATALIDADPor la avenida primero de Mayo con calle 67 en sentido sur - norte chocan un camión y una motocicleta, fallece el motociclista	1
¿Todos estamos de acuerdo que @JBALVIN es increíble? TODOS ESTAMOS DE ACUERDO https://t.co/fTPUGRWzuV	0
Hoy la policía en medio de la marcha me agredió y me quitó los volantes que le estaba repartiendo a los transeúntes. Aquí el tombo con los volantes que me quitó.Tan parecido esto a una dictadura... https://t.co/O12BcqXKS0	0
congestion Por la autopista Sur desde la transversal 73 I a la carrera 56 A en sentido Soacha - Bogotá	0
RT @RedapBogota: Confirmado accidente de 2 transmilenios en la avenida Caracas con 19 Sur ya fueron trasladados los lesionados	1
RT @elespectador: Luto en el fútbol colombiano: Falleció Santiago Orozco, canterano del Envigado en un accidente de tránsito. El joven juga…	0
💥 dos particulares 🚘 choca contra poste en la calle 43A sur con carrera  11B. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Incidente vial se presenta caída de motocicleta ‍🏍 en la Av. Cali con Av Esperanza, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Muy gracioso la sacada de culo sobre el tema del fiscal del senador @Rodrigo_Lara_ en @rcnradio ... puede tener razón en la actuación de otros en caso Odebrecht, pero si o si el fiscal debe renunciar.	0
💥  Incidente vial entre un taxi 🚖 y un bus 🚌 en la carrera 19 con calle 122, sentido norte- sur.Unidad de 👮 @TransitoBta asignada.	1
Me sentí muy mal al ver que mi papá se iba a poner a llorar por haberme machucado, le dije que había sido un accidente y que no se preocupara ❤️.	0
@JERobledo @jrobertoacosta1 Con esos ejemplos, después critican a la gente por que se esta colando en transmilenio, quien es más corrupto, hampon, bandido y delincuente?	0
Incidente vial entre particular  🚘 y un camión  🚚‍ en la NQS  con calle 92, sentido norte - sur .Unidad de 👮 @TransitoBta asignada	1
@natadecolada_ Si me flechasteee🤤😍 pero no me seguiste hablando	0
Incidente vial entre  motociclista 🏍 y un peatón 🚶 en la carrera  9 con calle 12 b.Unidad de 👮 @TransitoBta asignada.	1
@CeciliaOrozcoT habla del matoneo por revelaciones de @NoticiasUnohttps://t.co/WgwSx4qGVq	0
Accidente en Av. Ciudad de Cali &gt; Sur #traficobogota. Tráfico 22m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/ImR3RP4r1O	1
Incidente vial entre particular 🚙 ‍y ciclista 🚴‍ en la Av. Cali con calle 34 Sur, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	1
Incidente vial entre tres particulares 🚘🚙🚗 ‍ en la Av Américas con carrera 53, sentido oriente-occidente.Unidad de 👮 TransitoBta asignada.	1
EXPRESIDENTE SANTOS imagen favorable 44,2% vs 43% del finquero, del otro pelafustan para q!!!!Aunque le duela a toda la secta @CeDemocratico !!@HELIODOPTERO @DCoronell@matadoreltiempo https://t.co/xlDZlSzu66	0
Bus 🚍choca contra paradero  en la calle 100 con carrera  21, sentido oriente- occidente . Se asigna unidad de👮🏻 @TransitoBta. .	1
Hace dos años recibí ayuda de gente que nunca espere, siempre estaré agradecida con ellos y con la vida por haberme permitido vivir aquel accidente como lo viví, gracias a Dios no pasó nada grave y todo se pudo solucionar de la mejor forma	0
Cerrando fin de año con algunas chelas con @nathaliapinzon 🥳🤩🍻 #findeaño2018 #celebrarporalgo en The Irish Pub Zona T https://t.co/RWh3NOIhqd	0
⚠ Se presenta bus varado en la Autosur con calle 59 sur, sentido occidente - oriente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Una granizada, un choque suple, hasta el vuelo de una abeja! https://t.co/T56UqQfSNs	0
Choque simple entre  bus  y un motociclista ‍ en la carrera  15 con calle 11 sur.	1
Federer se estrenará ante su gente, mañana, en horas del mediodía https://t.co/BelBeO4cTh	0
camioneta 🚘 choca contra de transito señal 🛑 en la calle 122 con carrera  20, sentido occidente - oriente . Se asigna unidad de👮🏻 TransitoBta. 🚑 y 🚒 BomberosBogota.	1
@SectorMovilidad @MetroBogota @Bogota @idubogota @TransMilenio @UMVbogota @Bocarejo_JP @ALCALDIASUBA11 @CanalCapital @Citytv Gracias por hacer el tráfico peor, me encantaría que el Sr @EnriquePenalosa se moviera en bus y diera el ejemplo	0
HOY cumple 55 años la Infanta Elena de Borbón, hija d los Reyes de España @CasaReal. Hace 57 años Naciones Unidas @ONU_es suscribía la Convención sobre Derechos Políticos d las #Mujeres. Hace 22 años se iniciaban las transmisiones del canal #Nickelodeon Latinoamérica @MundonickLA	0
⚠ Se presenta volcamiento de camión en la Autonorte con la calle 242, sentido norte - sur. Se gestiona unidad de  @TransitoBta y asistencia. https://t.co/Ko3QTIt3FA	1
@Bogota @PoliciaColombia @TransitoPolicia @BogotaTransito Y sobre la calle 80 frente al portal de la 80 la congestión es por que @PoliciaColombia @TransitoPolicia @BogotaTransito solo hace acto de presencia y no controla, y @TransMilenio hace lo que les da la gana y no les llaman atención !!!! Todo con aval de policía de transito https://t.co/YLB7JvsodK	0
¿En cual ciudad cree que el trafico es muy pesado en hora pico? Sus comentarios con el numeral #ColombiaConElCartel	0
Motocicleta 🏍 choca contra objeto fijo ( Separador) en la Nqs con calle 52, sentido sur - norte. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Accidente en Paralela AP Norte &gt; Norte #traficobogota. Tráfico 26m más lento de lo habitual. https://t.co/zuLQ05p9mg https://t.co/zEh17GnHWa	1
Trabajamos en las noches para reparar las vías. En la Av. Calle 80 desde la Carrera 85ª hasta la Transversal 88c rehabilitamos la calzada de @TransMilenio en el sentido oriente occidente. https://t.co/oTQzk6OaDZ	0
💥  Incidente vial entre un particular 🚘 y un furgón 🚚 en la carrera 50 con calle 44, sentido sur - norte. Unidad de 👮 TransitoBta asignada.	1
💥  Incidente vial implicado un motociclista ‍🏍  en la calle 6 con carrera  10, en la Glorieta. Unidad de 👮TransitoBta y 🚑 asignadas.	1
Malditos chavistas los odio con el alma	0
Incidente vial entre 2 particulares 🚘‍ en la calle 63  con carrera 60, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	1
Uno lee estas cosas y no sabe si ponerse a llorar, reírse o qué. De verdad, este país es desgastante a toda hora. https://t.co/sJsJ3m3ZCP	0
Accidente en Calle 80 Calzada Lateral &gt; Oriente #traficobogota. Tráfico 44m más lento de lo habitual. https://t.co/PGUvQdMOWm https://t.co/2x2MbGJtx9	1
📢#Atención: estudiantes de la @comunidadUPN se reúnen en la Cl. 72 con Cra. 11, sentido (Or - Occ). Se estima que inicien recorrido hacia la Av. Caracas, para tronar este corredor hacia el sur.Se plantean cierres en la Cl. 72 con Cra. 9 y 10 para desvíar al norte o sur. https://t.co/HhKBtL59VW	0
RT @DNBomberosCol: El Cuerpo de @bomberosaguazul (Casanare) atendió #accidentedetránsito en la via Aguazul - Maní, Vereda Sabanales, colisi…	1
#767 cerrada la vía San Gil Bucaramanga por accidente de tránsito PR26+0842 https://t.co/Z94flAxYWw	1
Incidente vial, caída de motociclista 🏍‍ en la Av Circunvalar con calle 83, sentido sur-norte.Unidad de 👮 @TransitoBta  y 🚑 asignadas	1
Incidente vial se presenta caída de motocicleta ‍🏍 en la Nqs  con calle  3, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial caída de motociclista 🏍️  en la  carrera 68  con calle 24, , sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
Imagínense que cumplía 1 año de relación con esa persona, siempre he sido súper detallista pero dejo todo para lo último jaja entonces la noche anterior decidí hacerle una cajita sorpresa con un portarretratos, fotos, cartas pegadas en las paredes de la caja, dibujos, etc...	0
Y ESTE fue el motivo! Agencia Espacial Rusa Roscosmos publica imágenes del accidente de la Soyuz https://t.co/iTNORtliCW	0
Incidente vial entre particular  🚘 y una motocicleta  ‍🏍 en la carrera  88 con calle  42 Sur, sentido norte - sur. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre dos motociclistas 🏍‍ en la carrera  30 con calle 45, sentido sur- norte.Unidad de 👮 TransitoBta asignada.	1
Calle 85 carrera 19 a taxi atropella a peatón ya recursos	1
RT @AlertaNews24: URGENTE: El Leicester confirma la muerte de su dueño tras accidente de helicóptero.	0
